 Year Tse_N Tse_0 Tse_P Ts_N Ts_0 Ts_P
  5.82500E+01  2.85714E-02  4.44444E-02  1.00000E-01 -4.99865E-02 -6.65151E-02 -9.17372E-02
  5.83333E+01  2.85714E-02  4.44445E-02  1.00000E-01 -4.88139E-02 -6.52886E-02 -9.04949E-02
  5.84167E+01  2.85714E-02  4.44445E-02  1.00000E-01 -4.76958E-02 -6.41135E-02 -8.92998E-02
  5.85000E+01  2.85714E-02  4.44445E-02  1.00000E-01 -4.66266E-02 -6.29842E-02 -8.81469E-02
  5.85833E+01  2.85714E-02  4.44445E-02  1.00000E-01 -4.56012E-02 -6.18964E-02 -8.70322E-02
  5.86667E+01  2.85714E-02  4.44445E-02  1.00000E-01 -4.46158E-02 -6.08464E-02 -8.59522E-02
  5.87500E+01  2.85714E-02  4.44445E-02  1.00000E-01 -4.36670E-02 -5.98311E-02 -8.49042E-02
  5.88333E+01  2.85714E-02  4.44445E-02  1.00000E-01 -4.27519E-02 -5.88478E-02 -8.38856E-02
  5.89167E+01  2.85714E-02  4.44445E-02  1.00000E-01 -4.18679E-02 -5.78942E-02 -8.28945E-02
  5.90000E+01  2.85714E-02  4.44445E-02  1.00000E-01 -4.10130E-02 -5.69683E-02 -8.19290E-02
  5.90833E+01  2.76190E-02  4.29629E-02  9.66666E-02 -4.01939E-02 -5.60771E-02 -8.09962E-02
  5.91667E+01  2.66667E-02  4.14815E-02  9.33333E-02 -3.94169E-02 -5.52271E-02 -8.01028E-02
  5.92500E+01  2.57143E-02  4.00000E-02  9.00000E-02 -3.86789E-02 -5.44154E-02 -7.92462E-02
  5.93333E+01  2.47619E-02  3.85185E-02  8.66666E-02 -3.79774E-02 -5.36396E-02 -7.84242E-02
  5.94167E+01  2.38095E-02  3.70370E-02  8.33333E-02 -3.73100E-02 -5.28977E-02 -7.76349E-02
  5.95000E+01  2.28572E-02  3.55556E-02  8.00000E-02 -3.66748E-02 -5.21877E-02 -7.68766E-02
  5.95833E+01  2.19047E-02  3.40740E-02  7.66666E-02 -3.60701E-02 -5.15080E-02 -7.61478E-02
  5.96667E+01  2.09524E-02  3.25926E-02  7.33333E-02 -3.54941E-02 -5.08572E-02 -7.54472E-02
  5.97500E+01  2.00000E-02  3.11111E-02  7.00000E-02 -3.49456E-02 -5.02340E-02 -7.47736E-02
  5.98333E+01  1.90476E-02  2.96296E-02  6.66666E-02 -3.44231E-02 -4.96371E-02 -7.41259E-02
  5.99167E+01  1.80952E-02  2.81481E-02  6.33333E-02 -3.39256E-02 -4.90655E-02 -7.35031E-02
  6.00000E+01  1.71429E-02  2.66667E-02  6.00000E-02 -3.34519E-02 -4.85180E-02 -7.29042E-02
  6.00833E+01  1.75397E-02  2.72840E-02  6.13890E-02 -3.29886E-02 -4.79815E-02 -7.23160E-02
  6.01667E+01  1.79365E-02  2.79013E-02  6.27778E-02 -3.25235E-02 -4.74437E-02 -7.17264E-02
  6.02500E+01  1.83333E-02  2.85185E-02  6.41667E-02 -3.20579E-02 -4.69056E-02 -7.11363E-02
  6.03333E+01  1.87302E-02  2.91358E-02  6.55556E-02 -3.15928E-02 -4.63683E-02 -7.05466E-02
  6.04167E+01  1.91270E-02  2.97531E-02  6.69445E-02 -3.11288E-02 -4.58324E-02 -6.99579E-02
  6.05000E+01  1.95238E-02  3.03704E-02  6.83333E-02 -3.06664E-02 -4.52982E-02 -6.93707E-02
  6.05833E+01  1.99207E-02  3.09877E-02  6.97223E-02 -3.02060E-02 -4.47662E-02 -6.87852E-02
  6.06667E+01  2.03175E-02  3.16049E-02  7.11111E-02 -2.97479E-02 -4.42367E-02 -6.82017E-02
  6.07500E+01  2.07143E-02  3.22222E-02  7.25000E-02 -2.92924E-02 -4.37097E-02 -6.76203E-02
  6.08333E+01  2.11111E-02  3.28395E-02  7.38889E-02 -2.88394E-02 -4.31855E-02 -6.70412E-02
  6.09167E+01  2.15079E-02  3.34568E-02  7.52778E-02 -2.83892E-02 -4.26641E-02 -6.64645E-02
  6.10000E+01  2.19048E-02  3.40741E-02  7.66667E-02 -2.79419E-02 -4.21455E-02 -6.58901E-02
  6.10833E+01 -3.48033E-02 -5.41385E-02 -1.21812E-01 -2.80208E-02 -4.21533E-02 -6.58417E-02
  6.11667E+01 -9.15088E-02 -1.42347E-01 -3.20281E-01 -2.91032E-02 -4.31680E-02 -6.68030E-02
  6.12500E+01 -1.48214E-01 -2.30556E-01 -5.18750E-01 -3.11005E-02 -4.51073E-02 -6.86983E-02
  6.13333E+01 -2.04922E-01 -3.18768E-01 -7.17228E-01 -3.39370E-02 -4.79007E-02 -7.14623E-02
  6.14167E+01 -2.61628E-01 -4.06977E-01 -9.15697E-01 -3.75511E-02 -5.14909E-02 -7.50421E-02
  6.15000E+01 -3.18333E-01 -4.95185E-01 -1.11417E+00 -4.18914E-02 -5.58301E-02 -7.93937E-02
  6.15833E+01 -3.75041E-01 -5.83398E-01 -1.31264E+00 -4.69140E-02 -6.08773E-02 -8.44797E-02
  6.16667E+01 -4.31747E-01 -6.71606E-01 -1.51111E+00 -5.25804E-02 -6.65971E-02 -9.02672E-02
  6.17500E+01 -4.88452E-01 -7.59815E-01 -1.70958E+00 -5.88572E-02 -7.29579E-02 -9.67277E-02
  6.18333E+01 -5.45160E-01 -8.48027E-01 -1.90806E+00 -6.57143E-02 -7.99319E-02 -1.03835E-01
  6.19167E+01 -6.01866E-01 -9.36236E-01 -2.10653E+00 -7.31249E-02 -8.74940E-02 -1.11567E-01
  6.20000E+01 -6.58571E-01 -1.02444E+00 -2.30500E+00 -8.10645E-02 -9.56212E-02 -1.19903E-01
  6.20833E+01 -6.22737E-01 -9.68702E-01 -2.17958E+00 -8.86627E-02 -1.03445E-01 -1.27974E-01
  6.21667E+01 -5.86904E-01 -9.12962E-01 -2.05416E+00 -9.51262E-02 -1.10167E-01 -1.34979E-01
  6.22500E+01 -5.51071E-01 -8.57222E-01 -1.92875E+00 -1.00580E-01 -1.15902E-01 -1.41026E-01
  6.23333E+01 -5.15237E-01 -8.01480E-01 -1.80333E+00 -1.05128E-01 -1.20751E-01 -1.46204E-01
  6.24167E+01 -4.79404E-01 -7.45740E-01 -1.67791E+00 -1.08856E-01 -1.24788E-01 -1.50586E-01
  6.25000E+01 -4.43571E-01 -6.90000E-01 -1.55250E+00 -1.11832E-01 -1.28079E-01 -1.54229E-01
  6.25833E+01 -4.07737E-01 -6.34257E-01 -1.42708E+00 -1.14113E-01 -1.30676E-01 -1.57183E-01
  6.26667E+01 -3.71904E-01 -5.78518E-01 -1.30166E+00 -1.15747E-01 -1.32625E-01 -1.59488E-01
  6.27500E+01 -3.36071E-01 -5.22778E-01 -1.17625E+00 -1.16777E-01 -1.33963E-01 -1.61181E-01
  6.28333E+01 -3.00237E-01 -4.67035E-01 -1.05083E+00 -1.17241E-01 -1.34727E-01 -1.62292E-01
  6.29167E+01 -2.64404E-01 -4.11295E-01 -9.25415E-01 -1.17171E-01 -1.34945E-01 -1.62849E-01
  6.30000E+01 -2.28571E-01 -3.55556E-01 -8.00000E-01 -1.16595E-01 -1.34645E-01 -1.62878E-01
  6.30833E+01 -2.27619E-01 -3.54074E-01 -7.96667E-01 -1.15861E-01 -1.34171E-01 -1.62719E-01
  6.31667E+01 -2.26667E-01 -3.52593E-01 -7.93333E-01 -1.15282E-01 -1.33839E-01 -1.62688E-01
  6.32500E+01 -2.25714E-01 -3.51111E-01 -7.90000E-01 -1.14827E-01 -1.33618E-01 -1.62758E-01
  6.33333E+01 -2.24762E-01 -3.49630E-01 -7.86667E-01 -1.14469E-01 -1.33483E-01 -1.62904E-01
  6.34167E+01 -2.23810E-01 -3.48148E-01 -7.83333E-01 -1.14188E-01 -1.33416E-01 -1.63111E-01
  6.35000E+01 -2.22857E-01 -3.46667E-01 -7.80000E-01 -1.13970E-01 -1.33404E-01 -1.63365E-01
  6.35833E+01 -2.21905E-01 -3.45185E-01 -7.76667E-01 -1.13802E-01 -1.33435E-01 -1.63657E-01
  6.36667E+01 -2.20952E-01 -3.43704E-01 -7.73333E-01 -1.13676E-01 -1.33502E-01 -1.63979E-01
  6.37500E+01 -2.20000E-01 -3.42222E-01 -7.70000E-01 -1.13584E-01 -1.33597E-01 -1.64324E-01
  6.38333E+01 -2.19048E-01 -3.40741E-01 -7.66667E-01 -1.13520E-01 -1.33715E-01 -1.64688E-01
  6.39167E+01 -2.18095E-01 -3.39259E-01 -7.63333E-01 -1.13479E-01 -1.33852E-01 -1.65066E-01
  6.40000E+01 -2.17143E-01 -3.37778E-01 -7.60000E-01 -1.13458E-01 -1.34004E-01 -1.65455E-01
  6.40833E+01 -1.92579E-01 -2.99567E-01 -6.74025E-01 -1.13236E-01 -1.33951E-01 -1.65636E-01
  6.41667E+01 -1.68014E-01 -2.61356E-01 -5.88050E-01 -1.12613E-01 -1.33492E-01 -1.65407E-01
  6.42500E+01 -1.43452E-01 -2.23148E-01 -5.02083E-01 -1.11624E-01 -1.32659E-01 -1.64796E-01
  6.43333E+01 -1.18888E-01 -1.84937E-01 -4.16108E-01 -1.10296E-01 -1.31479E-01 -1.63829E-01
  6.44167E+01 -9.43239E-02 -1.46726E-01 -3.30134E-01 -1.08655E-01 -1.29974E-01 -1.62526E-01
  6.45000E+01 -6.97619E-02 -1.08519E-01 -2.44167E-01 -1.06720E-01 -1.28162E-01 -1.60905E-01
  6.45833E+01 -4.51977E-02 -7.03075E-02 -1.58192E-01 -1.04507E-01 -1.26060E-01 -1.58979E-01
  6.46667E+01 -2.06334E-02 -3.20964E-02 -7.22170E-02 -1.02032E-01 -1.23680E-01 -1.56762E-01
  6.47500E+01  3.92857E-03  6.11111E-03  1.37500E-02 -9.93068E-02 -1.21036E-01 -1.54264E-01
  6.48333E+01  2.84928E-02  4.43221E-02  9.97248E-02 -9.63435E-02 -1.18137E-01 -1.51495E-01
  6.49167E+01  5.30570E-02  8.25332E-02  1.85700E-01 -9.31523E-02 -1.14994E-01 -1.48465E-01
  6.50000E+01  7.76190E-02  1.20741E-01  2.71667E-01 -8.97426E-02 -1.11615E-01 -1.45181E-01
  6.50833E+01  7.80556E-02  1.21420E-01  2.73194E-01 -8.63441E-02 -1.08229E-01 -1.41872E-01
  6.51667E+01  7.84921E-02  1.22099E-01  2.74722E-01 -8.31664E-02 -1.05048E-01 -1.38749E-01
  6.52500E+01  7.89286E-02  1.22778E-01  2.76250E-01 -8.01793E-02 -1.02043E-01 -1.35787E-01
  6.53333E+01  7.93651E-02  1.23457E-01  2.77778E-01 -7.73574E-02 -9.91904E-02 -1.32964E-01
  6.54167E+01  7.98016E-02  1.24136E-01  2.79306E-01 -7.46812E-02 -9.64726E-02 -1.30263E-01
  6.55000E+01  8.02381E-02  1.24815E-01  2.80833E-01 -7.21348E-02 -9.38747E-02 -1.27671E-01
  6.55833E+01  8.06746E-02  1.25494E-01  2.82361E-01 -6.97049E-02 -9.13847E-02 -1.25176E-01
  6.56667E+01  8.11111E-02  1.26173E-01  2.83889E-01 -6.73807E-02 -8.89925E-02 -1.22770E-01
  6.57500E+01  8.15476E-02  1.26852E-01  2.85417E-01 -6.51528E-02 -8.66896E-02 -1.20445E-01
  6.58333E+01  8.19842E-02  1.27531E-01  2.86945E-01 -6.30132E-02 -8.44685E-02 -1.18194E-01
  6.59167E+01  8.24207E-02  1.28210E-01  2.88472E-01 -6.09546E-02 -8.23229E-02 -1.16011E-01
  6.60000E+01  8.28572E-02  1.28889E-01  2.90000E-01 -5.89711E-02 -8.02471E-02 -1.13891E-01
  6.60833E+01  8.42461E-02  1.31049E-01  2.94861E-01 -5.70485E-02 -7.82274E-02 -1.11820E-01
  6.61667E+01  8.56350E-02  1.33210E-01  2.99723E-01 -5.51738E-02 -7.62514E-02 -1.09788E-01
  6.62500E+01  8.70238E-02  1.35370E-01  3.04583E-01 -5.33442E-02 -7.43163E-02 -1.07791E-01
  6.63333E+01  8.84128E-02  1.37531E-01  3.09445E-01 -5.15570E-02 -7.24199E-02 -1.05827E-01
  6.64167E+01  8.98017E-02  1.39692E-01  3.14306E-01 -4.98098E-02 -7.05598E-02 -1.03895E-01
  6.65000E+01  9.11905E-02  1.41852E-01  3.19167E-01 -4.81001E-02 -6.87338E-02 -1.01992E-01
  6.65833E+01  9.25794E-02  1.44012E-01  3.24028E-01 -4.64259E-02 -6.69401E-02 -1.00116E-01
  6.66667E+01  9.39683E-02  1.46173E-01  3.28889E-01 -4.47849E-02 -6.51767E-02 -9.82666E-02
  6.67500E+01  9.53571E-02  1.48333E-01  3.33750E-01 -4.31754E-02 -6.34420E-02 -9.64414E-02
  6.68333E+01  9.67461E-02  1.50494E-01  3.38611E-01 -4.15955E-02 -6.17342E-02 -9.46391E-02
  6.69167E+01  9.81350E-02  1.52654E-01  3.43473E-01 -4.00437E-02 -6.00519E-02 -9.28583E-02
  6.70000E+01  9.95238E-02  1.54815E-01  3.48333E-01 -3.85184E-02 -5.83938E-02 -9.10980E-02
  6.70833E+01  9.92460E-02  1.54383E-01  3.47361E-01 -3.70335E-02 -5.67738E-02 -8.93721E-02
  6.71667E+01  9.89682E-02  1.53951E-01  3.46389E-01 -3.56015E-02 -5.52048E-02 -8.76938E-02
  6.72500E+01  9.86905E-02  1.53519E-01  3.45417E-01 -3.42188E-02 -5.36831E-02 -8.60597E-02
  6.73333E+01  9.84127E-02  1.53086E-01  3.44444E-01 -3.28818E-02 -5.22058E-02 -8.44672E-02
  6.74167E+01  9.81349E-02  1.52654E-01  3.43472E-01 -3.15878E-02 -5.07701E-02 -8.29137E-02
  6.75000E+01  9.78571E-02  1.52222E-01  3.42500E-01 -3.03343E-02 -4.93738E-02 -8.13972E-02
  6.75833E+01  9.75794E-02  1.51790E-01  3.41528E-01 -2.91190E-02 -4.80148E-02 -7.99158E-02
  6.76667E+01  9.73016E-02  1.51358E-01  3.40555E-01 -2.79399E-02 -4.66913E-02 -7.84678E-02
  6.77500E+01  9.70238E-02  1.50926E-01  3.39583E-01 -2.67953E-02 -4.54015E-02 -7.70518E-02
  6.78333E+01  9.67460E-02  1.50494E-01  3.38611E-01 -2.56834E-02 -4.41440E-02 -7.56662E-02
  6.79167E+01  9.64682E-02  1.50062E-01  3.37639E-01 -2.46028E-02 -4.29173E-02 -7.43100E-02
  6.80000E+01  9.61905E-02  1.49630E-01  3.36667E-01 -2.35521E-02 -4.17202E-02 -7.29818E-02
  6.80833E+01  9.54762E-02  1.48519E-01  3.34167E-01 -2.25339E-02 -4.05554E-02 -7.16846E-02
  6.81667E+01  9.47619E-02  1.47407E-01  3.31667E-01 -2.15507E-02 -3.94255E-02 -7.04211E-02
  6.82500E+01  9.40476E-02  1.46296E-01  3.29167E-01 -2.06007E-02 -3.83289E-02 -6.91897E-02
  6.83333E+01  9.33333E-02  1.45185E-01  3.26667E-01 -1.96824E-02 -3.72640E-02 -6.79891E-02
  6.84167E+01  9.26190E-02  1.44074E-01  3.24167E-01 -1.87941E-02 -3.62294E-02 -6.68180E-02
  6.85000E+01  9.19048E-02  1.42963E-01  3.21667E-01 -1.79347E-02 -3.52239E-02 -6.56754E-02
  6.85833E+01  9.11905E-02  1.41852E-01  3.19167E-01 -1.71028E-02 -3.42465E-02 -6.45601E-02
  6.86667E+01  9.04762E-02  1.40741E-01  3.16667E-01 -1.62975E-02 -3.32959E-02 -6.34713E-02
  6.87500E+01  8.97619E-02  1.39630E-01  3.14167E-01 -1.55176E-02 -3.23714E-02 -6.24081E-02
  6.88333E+01  8.90476E-02  1.38518E-01  3.11667E-01 -1.47622E-02 -3.14720E-02 -6.13696E-02
  6.89167E+01  8.83333E-02  1.37407E-01  3.09167E-01 -1.40304E-02 -3.05968E-02 -6.03550E-02
  6.90000E+01  8.76191E-02  1.36296E-01  3.06667E-01 -1.33214E-02 -2.97451E-02 -5.93638E-02
  6.90833E+01  8.70635E-02  1.35432E-01  3.04722E-01 -1.26329E-02 -2.89146E-02 -5.83936E-02
  6.91667E+01  8.65079E-02  1.34568E-01  3.02778E-01 -1.19629E-02 -2.81033E-02 -5.74425E-02
  6.92500E+01  8.59524E-02  1.33704E-01  3.00833E-01 -1.13108E-02 -2.73108E-02 -5.65102E-02
  6.93333E+01  8.53968E-02  1.32839E-01  2.98889E-01 -1.06762E-02 -2.65366E-02 -5.55962E-02
  6.94167E+01  8.48412E-02  1.31975E-01  2.96944E-01 -1.00588E-02 -2.57802E-02 -5.47001E-02
  6.95000E+01  8.42857E-02  1.31111E-01  2.95000E-01 -9.45788E-03 -2.50414E-02 -5.38216E-02
  6.95833E+01  8.37301E-02  1.30247E-01  2.93055E-01 -8.87316E-03 -2.43195E-02 -5.29602E-02
  6.96667E+01  8.31746E-02  1.29383E-01  2.91111E-01 -8.30415E-03 -2.36143E-02 -5.21155E-02
  6.97500E+01  8.26190E-02  1.28519E-01  2.89167E-01 -7.75045E-03 -2.29252E-02 -5.12872E-02
  6.98333E+01  8.20635E-02  1.27654E-01  2.87222E-01 -7.21163E-03 -2.22519E-02 -5.04748E-02
  6.99167E+01  8.15079E-02  1.26790E-01  2.85278E-01 -6.68729E-03 -2.15940E-02 -4.96781E-02
  7.00000E+01  8.09524E-02  1.25926E-01  2.83333E-01 -6.17706E-03 -2.09512E-02 -4.88968E-02
  7.00833E+01  8.03968E-02  1.25062E-01  2.81389E-01 -5.68055E-03 -2.03230E-02 -4.81304E-02
  7.01667E+01  7.98412E-02  1.24197E-01  2.79444E-01 -5.19743E-03 -1.97091E-02 -4.73786E-02
  7.02500E+01  7.92857E-02  1.23333E-01  2.77500E-01 -4.72733E-03 -1.91093E-02 -4.66412E-02
  7.03333E+01  7.87301E-02  1.22469E-01  2.75555E-01 -4.26994E-03 -1.85231E-02 -4.59179E-02
  7.04167E+01  7.81746E-02  1.21605E-01  2.73611E-01 -3.82493E-03 -1.79503E-02 -4.52083E-02
  7.05000E+01  7.76190E-02  1.20741E-01  2.71667E-01 -3.39198E-03 -1.73905E-02 -4.45121E-02
  7.05833E+01  7.70635E-02  1.19877E-01  2.69722E-01 -2.97081E-03 -1.68435E-02 -4.38292E-02
  7.06667E+01  7.65079E-02  1.19012E-01  2.67778E-01 -2.56113E-03 -1.63090E-02 -4.31593E-02
  7.07500E+01  7.59524E-02  1.18148E-01  2.65833E-01 -2.16265E-03 -1.57866E-02 -4.25020E-02
  7.08333E+01  7.53968E-02  1.17284E-01  2.63889E-01 -1.77512E-03 -1.52763E-02 -4.18571E-02
  7.09167E+01  7.48412E-02  1.16420E-01  2.61944E-01 -1.39827E-03 -1.47776E-02 -4.12245E-02
  7.10000E+01  7.42857E-02  1.15556E-01  2.60000E-01 -1.03186E-03 -1.42904E-02 -4.06039E-02
  7.10833E+01  7.37301E-02  1.14691E-01  2.58055E-01 -6.75631E-04 -1.38143E-02 -3.99950E-02
  7.11667E+01  7.31746E-02  1.13827E-01  2.56111E-01 -3.29367E-04 -1.33493E-02 -3.93976E-02
  7.12500E+01  7.26191E-02  1.12963E-01  2.54167E-01  7.16394E-06 -1.28950E-02 -3.88116E-02
  7.13333E+01  7.20635E-02  1.12099E-01  2.52222E-01  3.34179E-04 -1.24513E-02 -3.82367E-02
  7.14167E+01  7.15079E-02  1.11235E-01  2.50278E-01  6.51888E-04 -1.20178E-02 -3.76728E-02
  7.15000E+01  7.09524E-02  1.10370E-01  2.48333E-01  9.60497E-04 -1.15945E-02 -3.71196E-02
  7.15833E+01  7.03968E-02  1.09506E-01  2.46389E-01  1.26020E-03 -1.11812E-02 -3.65769E-02
  7.16667E+01  6.98413E-02  1.08642E-01  2.44444E-01  1.55119E-03 -1.07775E-02 -3.60446E-02
  7.17500E+01  6.92857E-02  1.07778E-01  2.42500E-01  1.83366E-03 -1.03834E-02 -3.55225E-02
  7.18333E+01  6.87302E-02  1.06914E-01  2.40556E-01  2.10778E-03 -9.99873E-03 -3.50105E-02
  7.19167E+01  6.81746E-02  1.06049E-01  2.38611E-01  2.37372E-03 -9.62322E-03 -3.45083E-02
  7.20000E+01  6.76191E-02  1.05185E-01  2.36667E-01  2.63166E-03 -9.25673E-03 -3.40158E-02
  7.20833E+01  6.76191E-02  1.05185E-01  2.36667E-01  2.88686E-03 -8.89400E-03 -3.35278E-02
  7.21667E+01  6.76191E-02  1.05185E-01  2.36667E-01  3.14410E-03 -8.53021E-03 -3.30394E-02
  7.22500E+01  6.76191E-02  1.05185E-01  2.36667E-01  3.40269E-03 -8.16600E-03 -3.25511E-02
  7.23333E+01  6.76191E-02  1.05185E-01  2.36667E-01  3.66203E-03 -7.80190E-03 -3.20636E-02
  7.24167E+01  6.76191E-02  1.05185E-01  2.36667E-01  3.92168E-03 -7.43833E-03 -3.15771E-02
  7.25000E+01  6.76191E-02  1.05185E-01  2.36667E-01  4.18128E-03 -7.07560E-03 -3.10919E-02
  7.25833E+01  6.76191E-02  1.05185E-01  2.36667E-01  4.44053E-03 -6.71397E-03 -3.06083E-02
  7.26667E+01  6.76191E-02  1.05185E-01  2.36667E-01  4.69919E-03 -6.35365E-03 -3.01265E-02
  7.27500E+01  6.76191E-02  1.05185E-01  2.36667E-01  4.95707E-03 -5.99481E-03 -2.96466E-02
  7.28333E+01  6.76191E-02  1.05185E-01  2.36667E-01  5.21401E-03 -5.63761E-03 -2.91687E-02
  7.29167E+01  6.76191E-02  1.05185E-01  2.36667E-01  5.46985E-03 -5.28215E-03 -2.86930E-02
  7.30000E+01  6.76191E-02  1.05185E-01  2.36667E-01  5.72450E-03 -4.92853E-03 -2.82195E-02
  7.30833E+01  3.08322E-02  4.79612E-02  1.07913E-01  5.64066E-03 -4.91402E-03 -2.80855E-02
  7.31667E+01 -5.95462E-03 -9.26274E-03 -2.08412E-02  4.91090E-03 -5.54825E-03 -2.86028E-02
  7.32500E+01 -4.27381E-02 -6.64815E-02 -1.49583E-01  3.59216E-03 -6.77831E-03 -2.97225E-02
  7.33333E+01 -7.95249E-02 -1.23705E-01 -2.78337E-01  1.73321E-03 -8.55873E-03 -3.14027E-02
  7.34167E+01 -1.16312E-01 -1.80929E-01 -4.07091E-01 -6.26418E-04 -1.08528E-02 -3.36093E-02
  7.35000E+01 -1.53095E-01 -2.38148E-01 -5.35833E-01 -3.45359E-03 -1.36296E-02 -3.63141E-02
  7.35833E+01 -1.89882E-01 -2.95372E-01 -6.64587E-01 -6.72003E-03 -1.68628E-02 -3.94929E-02
  7.36667E+01 -2.26669E-01 -3.52596E-01 -7.93341E-01 -1.04012E-02 -2.05297E-02 -4.31247E-02
  7.37500E+01 -2.63452E-01 -4.09815E-01 -9.22083E-01 -1.44754E-02 -2.46100E-02 -4.71911E-02
  7.38333E+01 -3.00239E-01 -4.67039E-01 -1.05084E+00 -1.89233E-02 -2.90858E-02 -5.16754E-02
  7.39167E+01 -3.37026E-01 -5.24263E-01 -1.17959E+00 -2.37278E-02 -3.39409E-02 -5.65630E-02
  7.40000E+01 -3.73810E-01 -5.81481E-01 -1.30833E+00 -2.88731E-02 -3.91606E-02 -6.18404E-02
  7.40833E+01 -3.50237E-01 -5.44814E-01 -1.22583E+00 -3.37918E-02 -4.41784E-02 -6.69420E-02
  7.41667E+01 -3.26665E-01 -5.08146E-01 -1.14333E+00 -3.79665E-02 -4.84740E-02 -7.13451E-02
  7.42500E+01 -3.03095E-01 -4.71481E-01 -1.06083E+00 -4.14788E-02 -5.21231E-02 -7.51195E-02
  7.43333E+01 -2.79523E-01 -4.34814E-01 -9.78331E-01 -4.43976E-02 -5.51899E-02 -7.83246E-02
  7.44167E+01 -2.55951E-01 -3.98146E-01 -8.95828E-01 -4.67778E-02 -5.77250E-02 -8.10071E-02
  7.45000E+01 -2.32381E-01 -3.61481E-01 -8.13333E-01 -4.86640E-02 -5.97700E-02 -8.32052E-02
  7.45833E+01 -2.08809E-01 -3.24814E-01 -7.30831E-01 -5.00940E-02 -6.13595E-02 -8.49508E-02
  7.46667E+01 -1.85237E-01 -2.88146E-01 -6.48328E-01 -5.10995E-02 -6.25231E-02 -8.62708E-02
  7.47500E+01 -1.61667E-01 -2.51481E-01 -5.65833E-01 -5.17085E-02 -6.32865E-02 -8.71888E-02
  7.48333E+01 -1.38095E-01 -2.14814E-01 -4.83331E-01 -5.19451E-02 -6.36721E-02 -8.77251E-02
  7.49167E+01 -1.14522E-01 -1.78146E-01 -4.00828E-01 -5.18308E-02 -6.36997E-02 -8.78980E-02
  7.50000E+01 -9.09524E-02 -1.41481E-01 -3.18333E-01 -5.13847E-02 -6.33871E-02 -8.77235E-02
  7.50833E+01 -7.59916E-02 -1.18209E-01 -2.65971E-01 -5.07029E-02 -6.28291E-02 -8.72950E-02
  7.51667E+01 -6.10308E-02 -9.49369E-02 -2.13608E-01 -4.98729E-02 -6.21125E-02 -8.66988E-02
  7.52500E+01 -4.60714E-02 -7.16667E-02 -1.61250E-01 -4.88955E-02 -6.12381E-02 -8.59354E-02
  7.53333E+01 -3.11107E-02 -4.83944E-02 -1.08887E-01 -4.77721E-02 -6.02073E-02 -8.50058E-02
  7.54167E+01 -1.61499E-02 -2.51220E-02 -5.65246E-02 -4.65052E-02 -5.90224E-02 -8.39121E-02
  7.55000E+01 -1.19048E-03 -1.85186E-03 -4.16669E-03 -4.50979E-02 -5.76863E-02 -8.26569E-02
  7.55833E+01  1.37703E-02  2.14205E-02  4.81960E-02 -4.35537E-02 -5.62023E-02 -8.12434E-02
  7.56667E+01  2.87311E-02  4.46928E-02  1.00559E-01 -4.18761E-02 -5.45738E-02 -7.96744E-02
  7.57500E+01  4.36905E-02  6.79630E-02  1.52917E-01 -4.00686E-02 -5.28042E-02 -7.79531E-02
  7.58333E+01  5.86512E-02  9.12353E-02  2.05279E-01 -3.81349E-02 -5.08969E-02 -7.60826E-02
  7.59167E+01  7.36120E-02  1.14508E-01  2.57642E-01 -3.60784E-02 -4.88552E-02 -7.40661E-02
  7.60000E+01  8.85714E-02  1.37778E-01  3.10000E-01 -3.39025E-02 -4.66823E-02 -7.19064E-02
  7.60833E+01  8.98016E-02  1.39691E-01  3.14306E-01 -3.17363E-02 -4.45072E-02 -6.97323E-02
  7.61667E+01  9.10318E-02  1.41605E-01  3.18611E-01 -2.96977E-02 -4.24486E-02 -6.76631E-02
  7.62500E+01  9.22619E-02  1.43519E-01  3.22917E-01 -2.77686E-02 -4.04896E-02 -6.56831E-02
  7.63333E+01  9.34921E-02  1.45432E-01  3.27222E-01 -2.59335E-02 -3.86161E-02 -6.37794E-02
  7.64167E+01  9.47223E-02  1.47346E-01  3.31528E-01 -2.41806E-02 -3.68170E-02 -6.19417E-02
  7.65000E+01  9.59524E-02  1.49259E-01  3.35833E-01 -2.25002E-02 -3.50835E-02 -6.01620E-02
  7.65833E+01  9.71826E-02  1.51173E-01  3.40139E-01 -2.08843E-02 -3.34082E-02 -5.84335E-02
  7.66667E+01  9.84128E-02  1.53087E-01  3.44445E-01 -1.93262E-02 -3.17851E-02 -5.67508E-02
  7.67500E+01  9.96429E-02  1.55000E-01  3.48750E-01 -1.78203E-02 -3.02090E-02 -5.51090E-02
  7.68333E+01  1.00873E-01  1.56914E-01  3.53056E-01 -1.63616E-02 -2.86754E-02 -5.35042E-02
  7.69167E+01  1.02103E-01  1.58827E-01  3.57361E-01 -1.49460E-02 -2.71805E-02 -5.19328E-02
  7.70000E+01  1.03333E-01  1.60741E-01  3.61667E-01 -1.35697E-02 -2.57208E-02 -5.03918E-02
  7.70833E+01  1.03175E-01  1.60494E-01  3.61111E-01 -1.22421E-02 -2.43061E-02 -4.88912E-02
  7.71667E+01  1.03016E-01  1.60247E-01  3.60555E-01 -1.09720E-02 -2.29455E-02 -4.74405E-02
  7.72500E+01  1.02857E-01  1.60000E-01  3.60000E-01 -9.75465E-03 -2.16347E-02 -4.60356E-02
